GOID	TERM
GO:1904181	positive regulation of membrane depolarization
GO:0045882	negative regulation of sulfur utilization
GO:0038175	negative regulation of SREBP signaling pathway in response to increased oxygen levels
GO:0002220	innate immune response activating cell surface receptor signaling pathway
GO:1901019	regulation of calcium ion transmembrane transporter activity
GO:1990895	regulation of protein localization to cell cortex of cell tip
GO:0048519	negative regulation of biological process
GO:0120158	positive regulation of collagen catabolic process
GO:1900940	positive regulation of (Z)-nonadeca-1,14-diene metabolic process
GO:0016480	negative regulation of transcription by RNA polymerase III
GO:0046662	regulation of egg-laying behavior
GO:1903027	regulation of opsonization
GO:0001985	negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure
GO:0006984	ER-nucleus signaling pathway
GO:2000156	regulation of retrograde vesicle-mediated transport, Golgi to ER
GO:0045725	positive regulation of glycogen biosynthetic process
GO:0140105	interleukin-10-mediated signaling pathway
GO:1900328	negative regulation of mannotriose transport
GO:0048079	regulation of cuticle pigmentation
GO:0002849	regulation of peripheral T cell tolerance induction
GO:0090070	positive regulation of ribosome biogenesis
GO:0038098	sequestering of BMP from receptor via BMP binding
GO:0048633	positive regulation of skeletal muscle tissue growth
GO:2001249	negative regulation of ammonia assimilation cycle
GO:1905140	regulation of apical ectodermal ridge formation
GO:0007394	dorsal closure, elongation of leading edge cells
GO:0045887	positive regulation of synaptic assembly at neuromuscular junction
GO:0033673	negative regulation of kinase activity
GO:1904470	regulation of endothelin production
GO:0075268	regulation of aecium development
GO:0032336	negative regulation of activin secretion
GO:0050795	regulation of behavior
GO:0010713	negative regulation of collagen metabolic process
GO:1901405	negative regulation of tetrapyrrole catabolic process
GO:1902584	positive regulation of response to water deprivation
GO:0034127	regulation of MyD88-independent toll-like receptor signaling pathway
GO:0051155	positive regulation of striated muscle cell differentiation
GO:1901095	positive regulation of protein homotetramerization
GO:1900133	regulation of renin secretion into blood stream
GO:0140434	positive regulation of protein localization to meiotic spindle pole body
GO:2000913	negative regulation of galactoglucomannan catabolic process
GO:1903969	regulation of response to macrophage colony-stimulating factor
GO:0046597	negative regulation of viral entry into host cell
GO:1903831	signal transduction involved in cellular response to ammonium ion
GO:1900941	regulation of (Z)-nonadeca-1,14-diene biosynthetic process
GO:0034152	negative regulation of toll-like receptor 6 signaling pathway
GO:0060330	regulation of response to type II interferon
GO:1902311	regulation of copper ion transmembrane transport
GO:2000839	positive regulation of androstenedione secretion
GO:0140732	positive regulation of amphiregulin production
GO:0032875	regulation of DNA endoreduplication
GO:0090038	negative regulation of protein kinase C signaling
GO:0072299	negative regulation of metanephric glomerulus development
GO:0070493	thrombin-activated receptor signaling pathway
GO:1900341	positive regulation of methane biosynthetic process from formic acid
GO:1904022	positive regulation of G protein-coupled receptor internalization
GO:0002683	negative regulation of immune system process
GO:0003354	negative regulation of cilium movement
GO:0140050	negative regulation of endocardial cushion to mesenchymal transition
GO:0043012	regulation of fusion of sperm to egg plasma membrane
GO:0010728	regulation of hydrogen peroxide biosynthetic process
GO:0045839	negative regulation of mitotic nuclear division
GO:1900157	regulation of bone mineralization involved in bone maturation
GO:0150060	amylin receptor 2 signaling pathway
GO:1904122	positive regulation of fatty acid beta-oxidation by octopamine signaling pathway
GO:1904332	negative regulation of error-prone translesion synthesis
GO:0002864	regulation of acute inflammatory response to antigenic stimulus
GO:1901577	regulation of alkane biosynthetic process
GO:0038065	collagen-activated signaling pathway
GO:1905581	positive regulation of low-density lipoprotein particle clearance
GO:0035008	positive regulation of melanization defense response
GO:0052319	regulation of phytoalexin biosynthetic process
GO:2000262	positive regulation of blood coagulation, common pathway
GO:2001031	positive regulation of cellular glucuronidation
GO:0045974	regulation of translation, ncRNA-mediated
GO:0007165	signal transduction
GO:1905803	negative regulation of cellular response to manganese ion
GO:1900924	negative regulation of glycine import across plasma membrane
GO:1901608	regulation of vesicle transport along microtubule
GO:0000122	negative regulation of transcription by RNA polymerase II
GO:2000685	positive regulation of cellular response to X-ray
GO:1903311	regulation of mRNA metabolic process
GO:0038172	interleukin-33-mediated signaling pathway
GO:2000533	negative regulation of renal albumin absorption
GO:0045900	negative regulation of translational elongation
GO:1904333	positive regulation of error-prone translesion synthesis
GO:1902663	negative regulation of peptidyl-L-cysteine S-palmitoylation
GO:0140676	oscillatory cAMP signaling
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
GO:0001817	regulation of cytokine production
GO:0160033	regulation of Toll receptor ligand protein activation cascade
GO:1901201	regulation of extracellular matrix assembly
GO:0099551	trans-synaptic signaling by neuropeptide, modulating synaptic transmission
GO:1904832	negative regulation of removal of superoxide radicals
GO:1900518	regulation of response to pullulan
GO:2000728	regulation of mRNA export from nucleus in response to heat stress
GO:0031958	nuclear receptor-mediated corticosteroid signaling pathway
GO:0010082	regulation of root meristem growth
GO:0060254	regulation of N-terminal protein palmitoylation
GO:0045797	positive regulation of intestinal cholesterol absorption
GO:0050765	negative regulation of phagocytosis
GO:1900129	positive regulation of G-protein activated inward rectifier potassium channel activity
GO:0032817	regulation of natural killer cell proliferation
GO:1901452	negative regulation of response to benzene
GO:0045801	positive regulation of chitin-based cuticle tanning
GO:0001905	activation of membrane attack complex
GO:0141010	retrotransposon silencing by siRNA-directed DNA methylation
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning
GO:2000785	regulation of autophagosome assembly
GO:0071646	regulation of macrophage inflammatory protein-1 gamma production
GO:0048397	positive regulation of intermediate mesodermal cell fate determination
GO:2000769	regulation of establishment or maintenance of cell polarity regulating cell shape
GO:0086029	Purkinje myocyte to ventricular cardiac muscle cell signaling
GO:0050924	positive regulation of negative chemotaxis
GO:0090199	regulation of release of cytochrome c from mitochondria
GO:1905298	regulation of intestinal epithelial cell development
GO:0051951	positive regulation of glutamate uptake involved in transmission of nerve impulse
GO:0110063	positive regulation of angiotensin-activated signaling pathway
GO:0006140	regulation of nucleotide metabolic process
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT
GO:1900280	negative regulation of CD4-positive, alpha-beta T cell costimulation
GO:0060903	positive regulation of meiosis I
GO:0045833	negative regulation of lipid metabolic process
GO:2000448	positive regulation of macrophage migration inhibitory factor signaling pathway
GO:0072182	regulation of nephron tubule epithelial cell differentiation
GO:0010321	regulation of vegetative phase change
GO:1902809	regulation of skeletal muscle fiber differentiation
GO:1901412	positive regulation of tetrapyrrole biosynthetic process from glutamate
GO:0048170	positive regulation of long-term neuronal synaptic plasticity
GO:0001867	complement activation, lectin pathway
GO:0010765	positive regulation of sodium ion transport
GO:0010894	negative regulation of steroid biosynthetic process
GO:0075266	negative regulation of oogonium development
GO:0032678	regulation of interleukin-9 production
GO:1904780	negative regulation of protein localization to centrosome
GO:0006359	regulation of transcription by RNA polymerase III
GO:1904441	regulation of thyroid gland epithelial cell proliferation
GO:0003057	regulation of the force of heart contraction by chemical signal
GO:2000276	negative regulation of oxidative phosphorylation uncoupler activity
GO:0033135	regulation of peptidyl-serine phosphorylation
GO:0035206	regulation of hemocyte proliferation
GO:0070793	regulation of conidiophore development
GO:0010378	temperature compensation of the circadian clock
GO:1904409	regulation of secretory granule organization
GO:2001279	regulation of unsaturated fatty acid biosynthetic process
GO:1901317	regulation of flagellated sperm motility
GO:1905386	positive regulation of protein localization to presynapse
GO:2000212	negative regulation of glutamate metabolic process
GO:1901251	positive regulation of lung goblet cell differentiation
GO:0007317	regulation of pole plasm oskar mRNA localization
GO:0014008	positive regulation of microglia differentiation
GO:0099178	regulation of retrograde trans-synaptic signaling by endocanabinoid
GO:1904956	regulation of midbrain dopaminergic neuron differentiation
GO:1902034	negative regulation of hematopoietic stem cell proliferation
GO:1904515	positive regulation of TORC2 signaling
GO:0007499	ectoderm and mesoderm interaction
GO:1905038	regulation of membrane lipid metabolic process
GO:0046831	regulation of RNA export from nucleus
GO:0090060	regulation of metaxylem development
GO:1903554	G protein-coupled receptor signaling pathway involved in defense response to Gram-negative bacterium
GO:1903408	positive regulation of P-type sodium:potassium-exchanging transporter activity
GO:1903638	positive regulation of protein insertion into mitochondrial outer membrane
GO:2000433	positive regulation of cytokinesis, actomyosin contractile ring assembly
GO:0097006	regulation of plasma lipoprotein particle levels
GO:0050794	regulation of cellular process
GO:1903272	positive regulation of cytoplasmic translational elongation through polyproline stretches
GO:1903010	regulation of bone development
GO:1901466	regulation of ferulate catabolic process
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation
GO:1900221	regulation of amyloid-beta clearance
GO:1903913	regulation of fusion of virus membrane with host plasma membrane
GO:0031345	negative regulation of cell projection organization
GO:0032375	negative regulation of cholesterol transport
GO:0075248	regulation of aeciospore formation
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway
GO:0000820	regulation of glutamine family amino acid metabolic process
GO:0038093	Fc receptor signaling pathway
GO:0045982	negative regulation of purine nucleobase metabolic process
GO:1904323	regulation of inhibitory G protein-coupled receptor phosphorylation
GO:1900618	regulation of shoot system morphogenesis
GO:0002886	regulation of myeloid leukocyte mediated immunity
GO:1903596	regulation of gap junction assembly
GO:0000196	cell integrity MAPK cascade
GO:1904301	regulation of maternal process involved in parturition
GO:1905820	positive regulation of chromosome separation
GO:1905699	regulation of xenobiotic detoxification by transmembrane export across the plasma membrane
GO:1902078	positive regulation of lateral motor column neuron migration
GO:0080005	photosystem stoichiometry adjustment
GO:0050943	negative regulation of iridophore differentiation
GO:0010615	positive regulation of cardiac muscle adaptation
GO:0045647	negative regulation of erythrocyte differentiation
GO:0014843	growth factor dependent regulation of skeletal muscle satellite cell proliferation
GO:0038133	ERBB2-ERBB3 signaling pathway
GO:0046827	positive regulation of protein export from nucleus
GO:0042981	regulation of apoptotic process
GO:0061037	negative regulation of cartilage development
GO:1904205	negative regulation of skeletal muscle hypertrophy
GO:0010752	regulation of cGMP-mediated signaling
GO:0010821	regulation of mitochondrion organization
GO:0090063	positive regulation of microtubule nucleation
GO:1905952	regulation of lipid localization
GO:0045500	sevenless signaling pathway
GO:1902380	positive regulation of endoribonuclease activity
GO:1901420	negative regulation of response to alcohol
GO:0060332	positive regulation of response to type II interferon
GO:1905695	positive regulation of phosphatidic acid biosynthetic process
GO:0043939	negative regulation of sporulation
GO:0075229	negative regulation of encysted zoospore germination
GO:0003110	positive regulation of the force of heart contraction by neuronal norepinephrine
GO:0032961	negative regulation of inositol trisphosphate biosynthetic process
GO:1902810	negative regulation of skeletal muscle fiber differentiation
GO:1904668	positive regulation of ubiquitin protein ligase activity
GO:0002092	positive regulation of receptor internalization
GO:0070623	regulation of thiamine biosynthetic process
GO:1904957	negative regulation of midbrain dopaminergic neuron differentiation
GO:0062099	negative regulation of programmed necrotic cell death
GO:0140018	regulation of cytoplasmic translational fidelity
GO:0036498	IRE1-mediated unfolded protein response
GO:1903076	regulation of protein localization to plasma membrane
GO:0060639	positive regulation of salivary gland formation by mesenchymal-epithelial signaling
GO:0031344	regulation of cell projection organization
GO:1901988	negative regulation of cell cycle phase transition
GO:1903911	positive regulation of receptor clustering
GO:0007197	adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway
GO:0010605	negative regulation of macromolecule metabolic process
GO:0033004	negative regulation of mast cell activation
GO:0090300	positive regulation of neural crest formation
GO:1901331	positive regulation of odontoblast differentiation
GO:1903997	positive regulation of non-membrane spanning protein tyrosine kinase activity
GO:2000198	negative regulation of ribonucleoprotein complex localization
GO:0002713	negative regulation of B cell mediated immunity
GO:0060684	epithelial-mesenchymal cell signaling
GO:1901248	positive regulation of lung ciliated cell differentiation
GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway
GO:0031048	regulatory ncRNA-mediated heterochromatin formation
GO:0014053	negative regulation of gamma-aminobutyric acid secretion
GO:1902950	regulation of dendritic spine maintenance
GO:0042984	regulation of amyloid precursor protein biosynthetic process
GO:0002052	positive regulation of neuroblast proliferation
GO:1905679	positive regulation of adaptive immune effector response
GO:1904849	positive regulation of cell chemotaxis to fibroblast growth factor
GO:0002085	inhibition of neuroepithelial cell differentiation
GO:1905922	negative regulation of acetylcholine biosynthetic process
GO:1900668	negative regulation of endocrocin biosynthetic process
GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway
GO:0150136	regulation of interleukin-37 production
GO:0120270	regulation of nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts
GO:0110124	positive regulation of myotube cell migration
GO:0038061	non-canonical NF-kappaB signal transduction
GO:0098940	anterograde trans-synaptic signaling by nitric oxide
GO:1904874	positive regulation of telomerase RNA localization to Cajal body
GO:0060454	positive regulation of gastric acid secretion
GO:0032965	regulation of collagen biosynthetic process
GO:0002709	regulation of T cell mediated immunity
GO:1901415	positive regulation of tetrapyrrole biosynthetic process from glycine and succinyl-CoA
GO:0099565	chemical synaptic transmission, postsynaptic
GO:0032716	negative regulation of interleukin-7 production
GO:0150127	regulation of interleukin-33 production
GO:0071900	regulation of protein serine/threonine kinase activity
GO:2000062	negative regulation of ureter smooth muscle cell differentiation
GO:0048074	negative regulation of eye pigmentation
GO:1905142	positive regulation of apical ectodermal ridge formation
GO:2000702	regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation
GO:2000878	positive regulation of oligopeptide transport
GO:2000449	regulation of CD8-positive, alpha-beta T cell extravasation
GO:0140895	cell surface toll-like receptor signaling pathway
GO:0042689	regulation of crystal cell differentiation
GO:0000076	DNA replication checkpoint signaling
GO:0046330	positive regulation of JNK cascade
GO:0090340	positive regulation of secretion of lysosomal enzymes
GO:2000645	negative regulation of receptor catabolic process
GO:1903921	regulation of protein processing in phagocytic vesicle
GO:0007088	regulation of mitotic nuclear division
GO:2000736	regulation of stem cell differentiation
GO:0045617	negative regulation of keratinocyte differentiation
GO:0090141	positive regulation of mitochondrial fission
GO:0045979	positive regulation of nucleoside metabolic process
GO:0010116	positive regulation of abscisic acid biosynthetic process
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway
GO:1901258	positive regulation of macrophage colony-stimulating factor production
GO:0038041	cross-receptor inhibition within G protein-coupled receptor heterodimer
GO:0010738	regulation of protein kinase A signaling
GO:0051886	negative regulation of timing of anagen
GO:1901198	positive regulation of calcium ion transport into cytosol involved in cellular response to calcium ion
GO:0032055	negative regulation of translation in response to stress
GO:1990625	negative regulation of cytoplasmic translational initiation in response to stress
GO:1905164	positive regulation of phagosome maturation
GO:1905933	regulation of cell fate determination
GO:0051885	positive regulation of timing of anagen
GO:1905358	positive regulation of snRNA pseudouridine synthesis
GO:0080113	regulation of seed growth
GO:1900671	negative regulation of F-9775A biosynthetic process
GO:0032818	negative regulation of natural killer cell proliferation
GO:2000258	negative regulation of protein activation cascade
GO:1905622	negative regulation of leaf development
GO:1905938	positive regulation of germ cell proliferation
GO:2000005	negative regulation of metanephric S-shaped body morphogenesis
GO:0106427	negative regulation of kainate selective glutamate receptor signaling pathway
GO:0080143	regulation of amino acid export
GO:0060160	negative regulation of dopamine receptor signaling pathway
GO:0099548	trans-synaptic signaling by nitric oxide
GO:1900641	negative regulation of austinol biosynthetic process
GO:1904791	negative regulation of shelterin complex assembly
GO:1900339	regulation of methane biosynthetic process from formic acid
GO:0044618	modulation of relaxation of uterine smooth muscle in another organism
GO:1903915	positive regulation of fusion of virus membrane with host plasma membrane
GO:0141005	retrotransposon silencing by heterochromatin formation
GO:0042177	negative regulation of protein catabolic process
GO:0048328	regulation of axial mesodermal cell fate specification
GO:0140712	negative regulation of Frizzled Nuclear Import pathway
GO:1903705	positive regulation of siRNA processing
GO:0050778	positive regulation of immune response
GO:0160195	negative regulation of phospholipase C/protein kinase C signal transduction
GO:0010651	negative regulation of cell communication by electrical coupling
GO:0090184	positive regulation of kidney development
GO:0034173	positive regulation of toll-like receptor 11 signaling pathway
GO:1905826	negative regulation of selenocysteine metabolic process
GO:0031494	regulation of mating type switching
GO:2001032	regulation of double-strand break repair via nonhomologous end joining
GO:1900281	positive regulation of CD4-positive, alpha-beta T cell costimulation
GO:2000221	negative regulation of pseudohyphal growth
GO:0002825	regulation of T-helper 1 type immune response
GO:1900396	positive regulation of kojic acid biosynthetic process
GO:0034762	regulation of transmembrane transport
GO:2001025	positive regulation of response to drug
GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:0048378	regulation of lateral mesodermal cell fate specification
GO:1900623	regulation of monocyte aggregation
GO:0045019	negative regulation of nitric oxide biosynthetic process
GO:0010220	positive regulation of vernalization response
GO:0046328	regulation of JNK cascade
GO:0052151	symbiont-mediated activation of host apoptosis
GO:1901693	negative regulation of compound eye retinal cell apoptotic process
GO:1903547	regulation of growth hormone activity
GO:1902080	regulation of calcium ion import into sarcoplasmic reticulum
GO:1905153	regulation of membrane invagination
GO:1902998	positive regulation of neurofibrillary tangle assembly
GO:2000572	positive regulation of interleukin-4-dependent isotype switching to IgE isotypes
GO:0032900	negative regulation of neurotrophin production
GO:1902436	negative regulation of male mating behavior
GO:1900959	regulation of 17-methylnonadec-1-ene metabolic process
GO:0045766	positive regulation of angiogenesis
GO:0055112	delamination involved in gastrulation with mouth forming second
GO:1904934	negative regulation of cell proliferation in midbrain
GO:1901717	positive regulation of gamma-aminobutyric acid catabolic process
GO:0045972	negative regulation of juvenile hormone secretion
GO:0035432	positive regulation of gluconate transmembrane transport
GO:1904394	negative regulation of skeletal muscle acetylcholine-gated channel clustering
GO:1905380	regulation of snRNA transcription by RNA polymerase II
GO:0046587	positive regulation of calcium-dependent cell-cell adhesion
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:1905417	negative regulation of amoeboid sperm motility
GO:0044726	epigenetic programing of female pronucleus
GO:0045115	regulation of beta 2 integrin biosynthetic process
GO:1900892	positive regulation of pentadecane metabolic process
GO:0038127	ERBB signaling pathway
GO:0032335	regulation of activin secretion
GO:0001759	organ induction
GO:0032273	positive regulation of protein polymerization
GO:0051889	negative regulation of timing of exogen
GO:0099537	trans-synaptic signaling
GO:1905666	regulation of protein localization to endosome
GO:1903368	regulation of foraging behavior
GO:1904995	negative regulation of leukocyte adhesion to vascular endothelial cell
GO:0035357	peroxisome proliferator activated receptor signaling pathway
GO:1904876	negative regulation of DNA ligase activity
GO:0032303	regulation of icosanoid secretion
GO:0060123	regulation of growth hormone secretion
GO:0009649	entrainment of circadian clock
GO:0008543	fibroblast growth factor receptor signaling pathway
GO:1905644	regulation of FACT complex assembly
GO:1904848	negative regulation of cell chemotaxis to fibroblast growth factor
GO:0045719	negative regulation of glycogen biosynthetic process
GO:0061096	negative regulation of turning behavior involved in mating
GO:0140971	regulation of AIM2 inflammasome complex assembly
GO:0031587	positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity
GO:0046320	regulation of fatty acid oxidation
GO:1903428	positive regulation of reactive oxygen species biosynthetic process
GO:2000052	positive regulation of non-canonical Wnt signaling pathway
GO:0010453	regulation of cell fate commitment
GO:0002596	negative regulation of antigen processing and presentation of peptide antigen via MHC class Ib
GO:0097045	phosphatidylserine exposure on blood platelet
GO:0045668	negative regulation of osteoblast differentiation
GO:2001205	negative regulation of osteoclast development
GO:1905746	positive regulation of mRNA cis splicing, via spliceosome
GO:1901416	regulation of response to ethanol
GO:0086101	endothelin receptor signaling pathway involved in heart process
GO:1904840	positive regulation of male germ-line stem cell asymmetric division
GO:0120264	regulation of chromosome attachment to the nuclear envelope
GO:0062223	regulation of somatic muscle development
GO:0010825	positive regulation of centrosome duplication
GO:0031384	regulation of initiation of mating projection growth
GO:2000946	negative regulation of amylopectin catabolic process
GO:0032874	positive regulation of stress-activated MAPK cascade
GO:1901438	negative regulation of toluene metabolic process
GO:0045912	negative regulation of carbohydrate metabolic process
GO:0002597	positive regulation of antigen processing and presentation of peptide antigen via MHC class Ib
GO:0050776	regulation of immune response
GO:1902763	negative regulation of embryonic skeletal joint development
GO:2000610	negative regulation of thyroid hormone generation
GO:1905418	positive regulation of amoeboid sperm motility
GO:0051942	negative regulation of amino acid uptake involved in synaptic transmission
GO:0051781	positive regulation of cell division
GO:0045848	positive regulation of nitrogen utilization
GO:0038163	thrombopoietin-mediated signaling pathway
GO:2001176	regulation of mediator complex assembly
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:0030449	regulation of complement activation
GO:0002583	regulation of antigen processing and presentation of peptide antigen
GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis
GO:0035820	negative regulation of renal sodium excretion by angiotensin
GO:2000671	regulation of motor neuron apoptotic process
GO:0090006	regulation of linear element assembly
GO:0071337	negative regulation of hair follicle cell proliferation
GO:0002833	positive regulation of response to biotic stimulus
GO:0035894	induction of platelet aggregation in another organism
GO:0120070	negative regulation of stomach fundus smooth muscle contraction
GO:0090324	negative regulation of oxidative phosphorylation
GO:0044131	negative regulation of development of symbiont in host
GO:0046640	regulation of alpha-beta T cell proliferation
GO:0014861	regulation of skeletal muscle contraction via regulation of action potential
GO:2000795	negative regulation of epithelial cell proliferation involved in lung morphogenesis
GO:0048681	negative regulation of axon regeneration
GO:1901508	positive regulation of acylglycerol transport
GO:0044871	negative regulation by host of viral glycoprotein metabolic process
GO:0090129	positive regulation of synapse maturation
GO:0033262	regulation of nuclear cell cycle DNA replication
GO:0032099	negative regulation of appetite
GO:1902286	semaphorin-plexin signaling pathway involved in dendrite guidance
GO:1901018	positive regulation of potassium ion transmembrane transporter activity
GO:0009757	hexose mediated signaling
GO:0045774	negative regulation of beta 2 integrin biosynthetic process
GO:0045898	regulation of RNA polymerase II transcription preinitiation complex assembly
GO:1900717	negative regulation of violaceol II biosynthetic process
GO:1903320	regulation of protein modification by small protein conjugation or removal
GO:2000684	negative regulation of cellular response to X-ray
GO:0050806	positive regulation of synaptic transmission
GO:0031582	replication fork arrest at rDNA repeats
GO:0042487	regulation of odontogenesis of dentin-containing tooth
GO:0045928	negative regulation of juvenile hormone metabolic process
GO:0090372	positive regulation of glycerol transport
GO:0030809	negative regulation of nucleotide biosynthetic process
GO:1903525	regulation of membrane tubulation
GO:0010690	negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to stress
GO:1900938	regulation of (Z)-nonadeca-1,14-diene metabolic process
GO:0042306	regulation of protein import into nucleus
GO:0097527	necroptotic signaling pathway
GO:1900646	regulation of chanoclavine-I aldehyde biosynthetic process
GO:2000771	positive regulation of establishment or maintenance of cell polarity regulating cell shape
GO:2000766	negative regulation of cytoplasmic translation
GO:1903078	positive regulation of protein localization to plasma membrane
GO:2000207	negative regulation of ribosomal small subunit export from nucleus
GO:0150107	positive regulation of protein localization to cell-cell junction
GO:0050855	regulation of B cell receptor signaling pathway
GO:1904137	negative regulation of convergent extension involved in notochord morphogenesis
GO:0051515	positive regulation of monopolar cell growth
GO:0120133	negative regulation of actin cortical patch assembly
GO:0098508	endothelial to hematopoietic transition
GO:1904131	negative regulation of convergent extension involved in neural plate elongation
GO:0099545	trans-synaptic signaling by trans-synaptic complex
GO:2000971	negative regulation of detection of glucose
GO:0120218	host interaction involved in quorum sensing
GO:0032330	regulation of chondrocyte differentiation
GO:0075272	regulation of zygosporangium development
GO:1904830	negative regulation of aortic smooth muscle cell differentiation
GO:1904711	regulation of Wnt-Frizzled-LRP5/6 complex assembly
GO:0031327	negative regulation of cellular biosynthetic process
GO:0043123	positive regulation of canonical NF-kappaB signal transduction
GO:0007199	G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger
GO:2000480	negative regulation of cAMP-dependent protein kinase activity
GO:0090296	regulation of mitochondrial DNA replication
GO:1904778	positive regulation of protein localization to cell cortex
GO:2000502	negative regulation of natural killer cell chemotaxis
GO:0033626	positive regulation of integrin activation by cell surface receptor linked signal transduction
GO:1902102	regulation of metaphase/anaphase transition of meiotic cell cycle
GO:0010716	negative regulation of extracellular matrix disassembly
GO:1905936	regulation of germ cell proliferation
GO:0002029	desensitization of G protein-coupled receptor signaling pathway
GO:0043267	negative regulation of potassium ion transport
GO:0002717	positive regulation of natural killer cell mediated immunity
GO:0001807	regulation of type IV hypersensitivity
GO:1901184	regulation of ERBB signaling pathway
GO:0033629	negative regulation of cell adhesion mediated by integrin
GO:0007319	negative regulation of oskar mRNA translation
GO:0046887	positive regulation of hormone secretion
GO:1900862	negative regulation of cordyol C biosynthetic process
GO:1901346	negative regulation of vasculature development involved in avascular cornea development in camera-type eye
GO:0046532	regulation of photoreceptor cell differentiation
GO:1902723	negative regulation of skeletal muscle satellite cell proliferation
GO:0061514	interleukin-34-mediated signaling pathway
GO:0043944	negative regulation of asexual sporulation resulting in formation of a cellular spore
GO:0090297	positive regulation of mitochondrial DNA replication
GO:0043508	negative regulation of JUN kinase activity
GO:1902077	negative regulation of lateral motor column neuron migration
GO:0032062	positive regulation of translation in response to osmotic stress
GO:2000117	negative regulation of cysteine-type endopeptidase activity
GO:1900084	regulation of peptidyl-tyrosine autophosphorylation
GO:0075030	modulation of formation of symbiont germ tube hook structure for appressorium development
GO:0044338	canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation
GO:1904118	regulation of otic vesicle morphogenesis
GO:0071264	positive regulation of translational initiation in response to starvation
GO:0002542	Factor XII activation
GO:1904979	negative regulation of endosome organization
GO:1904449	negative regulation of aspartate secretion
GO:0140894	endolysosomal toll-like receptor signaling pathway
GO:0050793	regulation of developmental process
GO:0045661	regulation of myoblast differentiation
GO:0051056	regulation of small GTPase mediated signal transduction
GO:1990408	calcitonin gene-related peptide receptor signaling pathway
GO:0038002	endocrine signaling
GO:1900217	regulation of apoptotic process involved in metanephric nephron tubule development
GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential
GO:0046006	regulation of activated T cell proliferation
GO:0099179	regulation of synaptic membrane adhesion
GO:2001169	regulation of ATP biosynthetic process
GO:0034119	negative regulation of erythrocyte aggregation
GO:0032379	positive regulation of intracellular lipid transport
GO:0031138	negative regulation of conjugation with cellular fusion
GO:0045347	negative regulation of MHC class II biosynthetic process
GO:0032673	regulation of interleukin-4 production
GO:0032901	positive regulation of neurotrophin production
GO:0032728	positive regulation of interferon-beta production
GO:0002729	positive regulation of natural killer cell cytokine production
GO:2000710	negative regulation of maintenance of meiotic sister chromatid cohesion, centromeric
GO:1902961	positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
GO:1905322	positive regulation of mesenchymal stem cell migration
GO:1903979	negative regulation of microglial cell activation
GO:0090016	regulation of leaflet formation
GO:0150189	regulation of interleukin-32 production
GO:0040028	regulation of vulval development
GO:1904604	negative regulation of advanced glycation end-product receptor activity
GO:2001225	regulation of chloride transport
GO:0061999	regulation of cardiac endothelial to mesenchymal transition
GO:0032812	positive regulation of epinephrine secretion
GO:0032385	positive regulation of intracellular cholesterol transport
GO:0051796	negative regulation of timing of catagen
GO:2000944	positive regulation of amylopectin metabolic process
GO:0036337	Fas signaling pathway
GO:1902824	positive regulation of late endosome to lysosome transport
GO:0051624	inhibition of norepinephrine uptake
GO:1905033	positive regulation of membrane repolarization during cardiac muscle cell action potential
GO:1903372	negative regulation of endoplasmic reticulum tubular network organization
GO:1900910	positive regulation of olefin metabolic process
GO:1903137	regulation of cell integrity MAPK cascade
GO:0045760	positive regulation of action potential
GO:1905579	negative regulation of ERBB3 signaling pathway
GO:0003376	sphingosine-1-phosphate receptor signaling pathway
GO:0072298	regulation of metanephric glomerulus development
GO:0032211	negative regulation of telomere maintenance via telomerase
GO:1905448	positive regulation of mitochondrial ATP synthesis coupled electron transport
GO:0045477	regulation of nurse cell apoptotic process
GO:0034106	regulation of erythrocyte clearance
GO:0060967	negative regulation of gene silencing by regulatory ncRNA
GO:1902035	positive regulation of hematopoietic stem cell proliferation
GO:0010828	positive regulation of D-glucose transmembrane transport
GO:1903853	regulation of stress response to copper ion
