GOID	TERM
GO:1902323	negative regulation of methyl-branched fatty acid biosynthetic process
GO:1902260	negative regulation of delayed rectifier potassium channel activity
GO:0035532	negative regulation of chemokine (C-C motif) ligand 6 production
GO:0045608	negative regulation of inner ear auditory receptor cell differentiation
GO:0061886	negative regulation of mini excitatory postsynaptic potential
GO:0032007	negative regulation of TOR signaling
GO:1902951	negative regulation of dendritic spine maintenance
GO:2000838	negative regulation of androstenedione secretion
GO:0002847	negative regulation of T cell tolerance induction to tumor cell
GO:0042326	negative regulation of phosphorylation
GO:2001139	negative regulation of phospholipid transport
GO:1903215	negative regulation of protein targeting to mitochondrion
GO:0002801	negative regulation of antifungal peptide secretion
GO:0009890	negative regulation of biosynthetic process
GO:1904905	negative regulation of endothelial cell-matrix adhesion via fibronectin
GO:1905785	negative regulation of anaphase-promoting complex-dependent catabolic process
GO:0035009	negative regulation of melanization defense response
GO:1904943	negative regulation of cardiac ventricle formation
GO:1904243	negative regulation of pancreatic trypsinogen secretion
GO:0034763	negative regulation of transmembrane transport
GO:1903300	negative regulation of hexokinase activity
GO:1904657	negative regulation of sensory perception of sweet taste
GO:2000910	negative regulation of sterol import
GO:2000019	negative regulation of male gonad development
GO:0045936	negative regulation of phosphate metabolic process
GO:0075047	negative regulation of formation by symbiont of haustorium for nutrient acquisition from host
GO:1901208	negative regulation of heart looping
GO:2000841	negative regulation of dehydroepiandrosterone secretion
GO:0046603	negative regulation of mitotic centrosome separation
GO:0048303	negative regulation of isotype switching to IgG isotypes
GO:0010809	negative regulation of synaptic vesicle priming
GO:2000218	negative regulation of invasive growth in response to glucose limitation
GO:1903743	negative regulation of anterograde synaptic vesicle transport
GO:1904293	negative regulation of ERAD pathway
GO:2000691	negative regulation of cardiac muscle cell myoblast differentiation
GO:0002632	negative regulation of granuloma formation
GO:1903912	negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation
GO:1903295	negative regulation of glutamate secretion, neurotransmission
GO:1905533	negative regulation of L-leucine import across plasma membrane
GO:0070174	negative regulation of enamel mineralization
GO:1900325	negative regulation of maltotriulose transport
GO:0061907	negative regulation of AMPA receptor activity
GO:0070236	negative regulation of activation-induced cell death of T cells
GO:1905819	negative regulation of chromosome separation
GO:0060770	negative regulation of epithelial cell proliferation involved in prostate gland development
GO:1904345	negative regulation of gastric mucosal blood circulation
GO:1903941	negative regulation of respiratory gaseous exchange
GO:1900838	negative regulation of fumigaclavine C biosynthetic process
GO:0048083	negative regulation of adult chitin-containing cuticle pigmentation
GO:0048171	negative regulation of long-term neuronal synaptic plasticity
GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay
GO:0110081	negative regulation of placenta blood vessel development
GO:1903531	negative regulation of secretion by cell
GO:0150177	negative regulation of phosphatidylethanolamine metabolic process
GO:0031631	negative regulation of synaptic vesicle fusion to presynaptic active zone membrane
GO:1904329	negative regulation of myofibroblast contraction
GO:1902443	negative regulation of ripoptosome assembly involved in necroptotic process
GO:0051517	negative regulation of bipolar cell growth
GO:1904625	negative regulation of glycine secretion, neurotransmission
GO:1903787	negative regulation of glutathione biosynthetic process
GO:0002912	negative regulation of lymphocyte anergy
GO:0061182	negative regulation of chondrocyte development
GO:1900659	negative regulation of emericellamide biosynthetic process
GO:0032683	negative regulation of connective tissue growth factor production
GO:0140435	negative regulation of protein localization to meiotic spindle pole body
GO:0045584	negative regulation of cytotoxic T cell differentiation
GO:0051782	negative regulation of cell division
GO:0048782	negative regulation of cyanophore differentiation
GO:0051986	negative regulation of attachment of spindle microtubules to kinetochore
GO:0033137	negative regulation of peptidyl-serine phosphorylation
GO:2000493	negative regulation of interleukin-18-mediated signaling pathway
GO:1903389	negative regulation of synaptic vesicle uncoating
GO:0051126	negative regulation of actin nucleation
GO:1902794	siRNA-independent facultative heterochromatin formation
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading
GO:1902338	negative regulation of apoptotic process involved in morphogenesis
GO:1900450	negative regulation of glutamate receptor signaling pathway
GO:0070794	negative regulation of conidiophore development
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle
GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway
GO:2000339	negative regulation of chemokine (C-X-C motif) ligand 1 production
GO:1902883	negative regulation of response to oxidative stress
GO:0031552	negative regulation of brain-derived neurotrophic factor-activated receptor activity
GO:0141009	piRNA-mediated retrotransposon silencing by mRNA destabilization
GO:2000051	negative regulation of non-canonical Wnt signaling pathway
GO:0032876	negative regulation of DNA endoreduplication
GO:2001177	negative regulation of mediator complex assembly
GO:0060268	negative regulation of respiratory burst
GO:0045950	negative regulation of mitotic recombination
GO:0070885	negative regulation of calcineurin-NFAT signaling cascade
GO:0030178	negative regulation of Wnt signaling pathway
GO:0035946	mitochondrial mRNA surveillance
GO:1902006	negative regulation of proline biosynthetic process
GO:1901045	negative regulation of egg-laying behavior
GO:0045843	negative regulation of striated muscle tissue development
GO:0010495	siRNA-mediated long-distance post-transcriptional gene silencing
GO:0002806	negative regulation of antimicrobial peptide biosynthetic process
GO:0070959	negative regulation of neutrophil mediated killing of fungus
GO:1901892	negative regulation of cell septum assembly
GO:1904673	negative regulation of somatic stem cell population maintenance
GO:1905025	negative regulation of membrane repolarization during ventricular cardiac muscle cell action potential
GO:0071583	negative regulation of zinc ion transmembrane transport
GO:1902312	negative regulation of copper ion transmembrane transport
GO:0051629	inhibition of epinephrine uptake
GO:2000743	negative regulation of anterior head development
GO:0110114	negative regulation of lipid transporter activity
GO:2000323	negative regulation of glucocorticoid receptor signaling pathway
GO:1901914	negative regulation of capsule organization
GO:2000242	negative regulation of reproductive process
GO:0060125	negative regulation of growth hormone secretion
GO:0021914	negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning
GO:0043314	negative regulation of neutrophil degranulation
GO:1904810	negative regulation of dense core granule transport
GO:1900366	negative regulation of defense response to insect
GO:0060546	negative regulation of necroptotic process
GO:2000110	negative regulation of macrophage apoptotic process
GO:1900369	negative regulation of post-transcriptional gene silencing by regulatory ncRNA
GO:0141151	negative regulation of nitric oxide-cGMP mediated signal transduction
GO:0002859	negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
GO:0032686	negative regulation of hepatocyte growth factor production
GO:0042664	negative regulation of endodermal cell fate specification
GO:0010459	negative regulation of heart rate
GO:0002671	negative regulation of B cell anergy
GO:0060816	random inactivation of X chromosome
GO:1904878	negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:2000230	negative regulation of pancreatic stellate cell proliferation
GO:0070256	negative regulation of mucus secretion
GO:1900209	negative regulation of cardiolipin metabolic process
GO:0046533	negative regulation of photoreceptor cell differentiation
GO:1903038	negative regulation of leukocyte cell-cell adhesion
GO:0031047	regulatory ncRNA-mediated gene silencing
GO:0045824	negative regulation of innate immune response
GO:1901233	negative regulation of convergent extension involved in axis elongation
GO:1904727	negative regulation of replicative senescence
GO:2000521	negative regulation of immunological synapse formation
GO:1900068	negative regulation of cellular response to alkaline pH
GO:2001157	negative regulation of proline catabolic process to glutamate
GO:1904597	negative regulation of connective tissue replacement involved in inflammatory response wound healing
GO:1904046	negative regulation of vascular endothelial growth factor production
GO:2000931	negative regulation of cellobiose metabolic process
GO:1905484	negative regulation of motor neuron migration
GO:0038014	negative regulation of insulin receptor signaling pathway by insulin receptor internalization
GO:1905262	negative regulation of meiotic DNA double-strand break formation involved in reciprocal meiotic recombination
GO:0032785	negative regulation of DNA-templated transcription, elongation
GO:0060567	negative regulation of termination of DNA-templated transcription
GO:2001287	negative regulation of caveolin-mediated endocytosis
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin
GO:1902072	negative regulation of hypoxia-inducible factor-1alpha signaling pathway
GO:1905955	negative regulation of endothelial tube morphogenesis
GO:1901185	negative regulation of ERBB signaling pathway
GO:1902491	negative regulation of sperm capacitation
GO:1900298	negative regulation of hexasaccharide transport
GO:0071032	nuclear mRNA surveillance of mRNP export
GO:0070934	CRD-mediated mRNA stabilization
GO:0051581	negative regulation of neurotransmitter uptake
GO:1904280	negative regulation of transcription by RNA polymerase V
GO:0032711	negative regulation of interleukin-27 production
GO:1902891	negative regulation of root hair elongation
GO:0045947	negative regulation of translational initiation
GO:1903922	negative regulation of protein processing in phagocytic vesicle
GO:1900184	negative regulation of xanthone-containing compound biosynthetic process
GO:0034115	negative regulation of heterotypic cell-cell adhesion
GO:2000239	negative regulation of tRNA export from nucleus
GO:2000829	negative regulation of parathyroid hormone secretion
GO:1902839	negative regulation of nuclear migration along microtubule
GO:0021821	negative regulation of cell-glial cell adhesion involved in cerebral cortex lamination
GO:1903753	negative regulation of p38MAPK cascade
GO:0090027	negative regulation of monocyte chemotaxis
GO:2000940	negative regulation of plant-type cell wall cellulose catabolic process
GO:1901001	negative regulation of response to salt stress
GO:1901035	negative regulation of L-glutamine import across plasma membrane
GO:0010454	negative regulation of cell fate commitment
GO:2000808	negative regulation of synaptic vesicle clustering
GO:0046888	negative regulation of hormone secretion
GO:1903851	negative regulation of cristae formation
GO:0010895	negative regulation of ergosterol biosynthetic process
GO:1905542	negative regulation of L-arginine import across plasma membrane
GO:0045686	negative regulation of glial cell differentiation
GO:2000225	negative regulation of testosterone biosynthetic process
GO:1900665	negative regulation of emodin biosynthetic process
GO:0051970	negative regulation of transmission of nerve impulse
GO:0031947	negative regulation of glucocorticoid biosynthetic process
GO:0070664	negative regulation of leukocyte proliferation
GO:1904998	negative regulation of leukocyte adhesion to arterial endothelial cell
GO:0014811	negative regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
GO:0010187	negative regulation of seed germination
GO:0061942	negative regulation of c-di-GMP signaling
GO:0032929	negative regulation of superoxide anion generation
GO:0035195	miRNA-mediated post-transcriptional gene silencing
GO:0045894	negative regulation of mating-type specific transcription, DNA-templated
GO:0002593	negative regulation of antigen processing and presentation via MHC class Ib
GO:0070108	negative regulation of interleukin-27-mediated signaling pathway
GO:1901320	negative regulation of heart induction
GO:0032705	negative regulation of interleukin-21 production
GO:1904049	negative regulation of spontaneous neurotransmitter secretion
GO:0051444	negative regulation of ubiquitin-protein transferase activity
GO:1904104	negative regulation of convergent extension involved in gastrulation
GO:0042270	protection from natural killer cell mediated cytotoxicity
GO:0001808	negative regulation of type IV hypersensitivity
GO:0048025	negative regulation of mRNA splicing, via spliceosome
GO:0071659	negative regulation of IP-10 production
GO:0080149	sucrose induced translational repression
GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus
GO:0055026	negative regulation of cardiac muscle tissue development
GO:1902797	negative regulation of snoRNA processing
GO:0042683	negative regulation of compound eye cone cell fate specification
GO:1903054	negative regulation of extracellular matrix organization
GO:1900930	negative regulation of L-tyrosine import across plasma membrane
GO:1905811	negative regulation of excitatory synapse pruning
GO:0045717	negative regulation of fatty acid biosynthetic process
GO:0140280	negative regulation of mitotic division septum assembly
GO:2001261	negative regulation of semaphorin-plexin signaling pathway
GO:1900627	negative regulation of arugosin biosynthetic process
GO:0045920	negative regulation of exocytosis
GO:0075278	negative regulation of telium development
GO:0106024	negative regulation of pupariation
GO:1901318	negative regulation of flagellated sperm motility
GO:0061391	negative regulation of direction of cell growth
GO:1905649	negative regulation of shell calcification
GO:2000512	negative regulation of granzyme A production
GO:0120143	negative regulation of ecdysone receptor signaling pathway
GO:1902532	negative regulation of intracellular signal transduction
GO:0010323	negative regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway
GO:2000882	negative regulation of starch catabolic process
GO:0120278	negative regulation of cerebral blood circulation
GO:0045578	negative regulation of B cell differentiation
GO:1904439	negative regulation of iron ion import across plasma membrane
GO:1901609	negative regulation of vesicle transport along microtubule
GO:0009048	dosage compensation by inactivation of X chromosome
GO:2000847	negative regulation of corticosteroid hormone secretion
GO:0010544	negative regulation of platelet activation
GO:2000811	negative regulation of anoikis
GO:0160028	negative regulation of pyroptotic inflammatory response
GO:1905331	negative regulation of morphogenesis of an epithelium
GO:0000434	carbon catabolite repression of transcription from RNA polymerase II promoter by galactose
GO:0001100	negative regulation of exit from mitosis
GO:1905381	negative regulation of snRNA transcription by RNA polymerase II
GO:0051826	negative regulation of synapse structural plasticity
GO:2001113	negative regulation of cellular response to hepatocyte growth factor stimulus
GO:0048329	negative regulation of axial mesodermal cell fate specification
GO:0000294	nuclear-transcribed mRNA catabolic process, RNase MRP-dependent
GO:0048239	negative regulation of DNA recombination at telomere
GO:1900218	negative regulation of apoptotic process involved in metanephric nephron tubule development
GO:0106289	negative regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA
GO:1901386	negative regulation of voltage-gated calcium channel activity
GO:0034445	negative regulation of plasma lipoprotein oxidation
GO:0070433	negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway
GO:1900089	negative regulation of inositol biosynthetic process
GO:2000856	negative regulation of mineralocorticoid secretion
GO:1903973	negative regulation of cellular response to macrophage colony-stimulating factor stimulus
GO:1902083	negative regulation of peptidyl-cysteine S-nitrosylation
GO:0046647	negative regulation of gamma-delta T cell proliferation
GO:2000937	negative regulation of cellotriose catabolic process
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway
GO:0010801	negative regulation of peptidyl-threonine phosphorylation
GO:1902807	negative regulation of cell cycle G1/S phase transition
GO:0097497	blood vessel endothelial cell delamination
GO:0070958	negative regulation of neutrophil mediated killing of gram-positive bacterium
GO:0032700	negative regulation of interleukin-17 production
GO:1901491	negative regulation of lymphangiogenesis
GO:0032811	negative regulation of epinephrine secretion
GO:0090206	negative regulation of cholesterol metabolic process
GO:0061044	negative regulation of vascular wound healing
GO:1903854	negative regulation of stress response to copper ion
GO:1904119	negative regulation of otic vesicle morphogenesis
GO:0061185	negative regulation of dermatome development
GO:1904654	negative regulation of lung alveolus development
GO:0045611	negative regulation of hemocyte differentiation
GO:0046627	negative regulation of insulin receptor signaling pathway
GO:0045930	negative regulation of mitotic cell cycle
GO:1903960	negative regulation of anion transmembrane transport
GO:1905592	negative regulation of optical nerve axon regeneration
GO:1902987	negative regulation of lysine biosynthetic process via aminoadipic acid
GO:0043381	negative regulation of memory T cell differentiation
GO:2001033	negative regulation of double-strand break repair via nonhomologous end joining
GO:0010512	negative regulation of phosphatidylinositol biosynthetic process
GO:1904087	negative regulation of epiboly involved in gastrulation with mouth forming second
GO:1905781	negative regulation of phosphatidylserine exposure on apoptotic cell surface
GO:0034345	negative regulation of type III interferon production
GO:0002608	negative regulation of myeloid dendritic cell antigen processing and presentation
GO:0060636	negative regulation of (1->3)-beta-D-glucan biosynthetic process
GO:1905504	negative regulation of motile cilium assembly
GO:0045710	negative regulation of larval salivary gland boundary specification
GO:1901330	negative regulation of odontoblast differentiation
GO:1905447	negative regulation of mitochondrial ATP synthesis coupled electron transport
GO:0032387	negative regulation of intracellular transport
GO:2000524	negative regulation of T cell costimulation
GO:0022001	negative regulation of anterior neural cell fate commitment of the neural plate
GO:0045965	negative regulation of ecdysteroid metabolic process
GO:1905412	negative regulation of mitotic cohesin loading
GO:0075300	negative regulation of zygospore formation
GO:1900108	negative regulation of nodal signaling pathway
GO:0032891	negative regulation of organic acid transport
GO:1901247	negative regulation of lung ciliated cell differentiation
GO:0070244	negative regulation of thymocyte apoptotic process
GO:0070935	3'-UTR-mediated mRNA stabilization
GO:0031086	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay
GO:0031541	negative regulation of anthocyanin biosynthetic process
GO:0031556	transcriptional attenuation by ribosome
GO:0120184	negative regulation of focal adhesion disassembly
GO:0042636	negative regulation of hair cycle
GO:1902045	negative regulation of Fas signaling pathway
GO:1904988	negative regulation of endothelial cell activation
GO:1905829	negative regulation of prostaglandin catabolic process
GO:0031950	negative regulation of glucocorticoid catabolic process
GO:2001110	negative regulation of lens epithelial cell proliferation
GO:0000512	lncRNA-mediated post-transcriptional gene silencing
GO:0051728	cell cycle switching, mitotic to meiotic cell cycle
GO:0097340	inhibition of cysteine-type endopeptidase activity
GO:1900152	negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:1905907	negative regulation of amyloid fibril formation
GO:1905524	negative regulation of protein autoubiquitination
GO:1900918	negative regulation of octadecene metabolic process
GO:0045806	negative regulation of endocytosis
GO:0002881	negative regulation of chronic inflammatory response to non-antigenic stimulus
GO:2000393	negative regulation of lamellipodium morphogenesis
GO:0042308	negative regulation of protein import into nucleus
GO:0048351	negative regulation of paraxial mesodermal cell fate specification
GO:0002605	negative regulation of dendritic cell antigen processing and presentation
GO:0010466	negative regulation of peptidase activity
GO:0032108	negative regulation of response to nutrient levels
GO:0140076	negative regulation of lipoprotein transport
GO:0030889	negative regulation of B cell proliferation
GO:1904326	negative regulation of circadian sleep/wake cycle, wakefulness
GO:0106108	negative regulation of (R)-mevalonic acid biosynthetic process
GO:1900733	negative regulation of polyketide biosynthetic process
GO:0106061	negative regulation of exit from meiosis
GO:2000129	negative regulation of octopamine signaling pathway
GO:1900035	negative regulation of cellular response to heat
GO:2000850	negative regulation of glucocorticoid secretion
GO:1904581	negative regulation of intracellular mRNA localization
GO:1904839	negative regulation of male germ-line stem cell asymmetric division
GO:0034140	negative regulation of toll-like receptor 3 signaling pathway
GO:1902830	negative regulation of spinal cord association neuron differentiation
GO:0070093	negative regulation of glucagon secretion
GO:2000943	negative regulation of amylopectin metabolic process
GO:1904074	negative regulation of trophectodermal cell proliferation
GO:0032416	negative regulation of sodium:proton antiporter activity
GO:1900191	negative regulation of single-species biofilm formation
GO:0045980	negative regulation of nucleotide metabolic process
GO:1901253	negative regulation of intracellular transport of viral material
GO:0072096	negative regulation of branch elongation involved in ureteric bud branching
GO:1904430	negative regulation of t-circle formation
GO:0048147	negative regulation of fibroblast proliferation
GO:0010987	negative regulation of high-density lipoprotein particle clearance
GO:0007489	maintenance of imaginal histoblast diploidy
GO:0002644	negative regulation of tolerance induction
GO:0050928	negative regulation of positive chemotaxis
GO:0032698	negative regulation of interleukin-15 production
GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway
GO:0050676	negative regulation of urothelial cell proliferation
GO:0001869	negative regulation of complement activation, lectin pathway
GO:0045999	negative regulation of ecdysteroid secretion
GO:0035155	negative regulation of terminal cell fate specification, open tracheal system
GO:0002689	negative regulation of leukocyte chemotaxis
GO:0038101	sequestering of nodal from receptor via nodal binding
GO:2000381	negative regulation of mesoderm development
GO:1905694	negative regulation of phosphatidic acid biosynthetic process
GO:0001971	negative regulation of activation of membrane attack complex
GO:1902957	negative regulation of mitochondrial electron transport, NADH to ubiquinone
GO:0034168	negative regulation of toll-like receptor 10 signaling pathway
GO:1904213	negative regulation of iodide transmembrane transport
GO:1904039	negative regulation of iron export across plasma membrane
GO:0032057	negative regulation of translational initiation in response to stress
GO:1905560	negative regulation of kinetochore assembly
GO:1904060	negative regulation of locomotor rhythm
GO:0032297	negative regulation of DNA-templated DNA replication initiation
GO:1905628	negative regulation of serotonin biosynthetic process
GO:1904202	negative regulation of iodide transport
GO:0060906	negative regulation of regulatory ncRNA-mediated heterochromatin formation
GO:0032966	negative regulation of collagen biosynthetic process
GO:1900243	negative regulation of synaptic vesicle endocytosis
GO:0044779	meiotic spindle checkpoint signaling
GO:0032351	negative regulation of hormone metabolic process
GO:0062166	negative regulation of pseudohyphal septin ring assembly
GO:0140499	negative regulation of mitotic spindle assembly checkpoint signaling
GO:1904815	negative regulation of protein localization to chromosome, telomeric region
GO:1902116	negative regulation of organelle assembly
GO:0032208	negative regulation of telomere maintenance via recombination
GO:0090071	negative regulation of ribosome biogenesis
GO:2000438	negative regulation of monocyte extravasation
GO:1902424	negative regulation of attachment of mitotic spindle microtubules to kinetochore
GO:0042690	negative regulation of crystal cell differentiation
GO:1900720	negative regulation of uterine smooth muscle relaxation
GO:2000411	negative regulation of thymocyte migration
GO:0010903	negative regulation of very-low-density lipoprotein particle remodeling
GO:0051627	negative regulation of epinephrine uptake
GO:1901097	negative regulation of autophagosome maturation
GO:1900372	negative regulation of purine nucleotide biosynthetic process
GO:0150079	negative regulation of neuroinflammatory response
GO:2000469	negative regulation of peroxidase activity
GO:0051953	negative regulation of amine transport
GO:1904746	negative regulation of apoptotic process involved in development
GO:2000629	negative regulation of miRNA metabolic process
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:0090032	negative regulation of steroid hormone biosynthetic process
GO:1903542	negative regulation of exosomal secretion
GO:1904870	negative regulation of protein localization to Cajal body
GO:0140991	piRNA-mediated gene silencing by mRNA destabilization
GO:0071807	replication fork arrest involved in DNA replication termination
GO:2000518	negative regulation of T-helper 1 cell activation
GO:1900936	negative regulation of nonadec-1-ene biosynthetic process
GO:0032912	negative regulation of transforming growth factor beta2 production
GO:0045804	negative regulation of eclosion
GO:1904753	negative regulation of vascular associated smooth muscle cell migration
GO:0009996	negative regulation of cell fate specification
GO:1904911	negative regulation of establishment of RNA localization to telomere
GO:0052323	negative regulation of phytoalexin biosynthetic process
GO:0032687	negative regulation of interferon-alpha production
GO:0050774	negative regulation of dendrite morphogenesis
GO:1903625	negative regulation of DNA catabolic process
GO:1901081	negative regulation of relaxation of smooth muscle
GO:2000961	negative regulation of cellooligosaccharide metabolic process
GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway
GO:1905757	negative regulation of primary cell septum biogenesis
GO:0022408	negative regulation of cell-cell adhesion
GO:0045922	negative regulation of fatty acid metabolic process
GO:0002890	negative regulation of immunoglobulin mediated immune response
GO:0140763	programmed DNA elimination by elimination of internal DNA segments
GO:0048497	maintenance of floral organ identity
GO:1902289	negative regulation of defense response to oomycetes
GO:0000183	rDNA heterochromatin formation
GO:0030709	border follicle cell delamination
GO:0060455	negative regulation of gastric acid secretion
GO:1901220	negative regulation of cardiac chamber morphogenesis
GO:0120007	negative regulation of glutamatergic neuron differentiation
GO:0032897	negative regulation of viral transcription
GO:1900148	negative regulation of Schwann cell migration
GO:1901164	negative regulation of trophoblast cell migration
GO:0075032	negative regulation of formation of symbiont germ tube hook structure for appressorium development
GO:0002896	negative regulation of central B cell tolerance induction
GO:0002611	negative regulation of plasmacytoid dendritic cell antigen processing and presentation
GO:1905903	negative regulation of mesoderm formation
GO:0071584	negative regulation of zinc ion transmembrane import
GO:0048585	negative regulation of response to stimulus
GO:1900060	negative regulation of ceramide biosynthetic process
GO:0110062	negative regulation of angiotensin-activated signaling pathway
GO:0010689	negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to chemical stimulus
GO:1900408	negative regulation of cellular response to oxidative stress
GO:1900481	negative regulation of diacylglycerol biosynthetic process
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator
GO:0061186	negative regulation of silent mating-type cassette heterochromatin formation
GO:1903141	negative regulation of establishment of endothelial barrier
GO:0120177	negative regulation of torso signaling pathway
GO:0031495	negative regulation of mating type switching
GO:1905259	negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway
GO:1900728	cardiac neural crest cell delamination involved in outflow tract morphogenesis
GO:0075331	negative regulation of arbuscule formation for nutrient acquisition from host
GO:1904524	negative regulation of DNA amplification
GO:0070168	negative regulation of biomineral tissue development
GO:2000655	negative regulation of cellular response to testosterone stimulus
GO:0140847	negative regulation of promoter clearance from RNA polymerase II promoter
GO:1901543	negative regulation of ent-pimara-8(14),15-diene biosynthetic process
GO:0014039	negative regulation of Schwann cell differentiation
GO:0036032	neural crest cell delamination
GO:0062044	negative regulation of cardiac epithelial to mesenchymal transition
GO:0070298	negative regulation of phosphorelay signal transduction system
GO:2000183	negative regulation of progesterone biosynthetic process
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle
GO:0051447	negative regulation of meiotic cell cycle
GO:0010373	negative regulation of gibberellin biosynthetic process
GO:0035583	sequestering of TGFbeta in extracellular matrix
GO:1905849	negative regulation of forward locomotion
GO:0000961	negative regulation of mitochondrial RNA catabolic process
GO:0034766	negative regulation of monoatomic ion transmembrane transport
GO:0051387	negative regulation of neurotrophin TRK receptor signaling pathway
GO:0034392	negative regulation of smooth muscle cell apoptotic process
GO:1903312	negative regulation of mRNA metabolic process
GO:0002909	negative regulation of peripheral B cell deletion
GO:0060621	negative regulation of cholesterol import
GO:0035814	negative regulation of renal sodium excretion
GO:0045873	negative regulation of sevenless signaling pathway
GO:0032830	negative regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation
GO:0048550	negative regulation of pinocytosis
GO:2000552	negative regulation of T-helper 2 cell cytokine production
GO:2001152	negative regulation of renal water transport
GO:0006402	mRNA catabolic process
GO:1905487	negative regulation of anterior/posterior axon guidance
GO:0160145	negative regulation of GDF15-GFRAL signaling pathway
GO:1903094	negative regulation of protein K48-linked deubiquitination
GO:1905302	negative regulation of macropinocytosis
GO:2001149	negative regulation of dipeptide transmembrane transport
GO:0035157	negative regulation of fusion cell fate specification
GO:0050995	negative regulation of lipid catabolic process
GO:0061117	negative regulation of heart growth
GO:2000859	negative regulation of aldosterone secretion
GO:1901461	negative regulation of response to formic acid
GO:0031564	transcription antitermination
GO:0060400	negative regulation of growth hormone receptor signaling pathway
GO:0001953	negative regulation of cell-matrix adhesion
GO:1900708	negative regulation of tensidol A biosynthetic process
GO:0048635	negative regulation of muscle organ development
GO:2000801	negative regulation of endocardial cushion to mesenchymal transition involved in heart valve formation
GO:0010920	negative regulation of inositol phosphate biosynthetic process
GO:1904397	negative regulation of neuromuscular junction development
GO:2001277	negative regulation of L-leucine biosynthetic process
GO:0042997	negative regulation of Golgi to plasma membrane protein transport
GO:0046606	negative regulation of centrosome cycle
GO:1901874	negative regulation of post-translational protein modification
GO:0043318	negative regulation of cytotoxic T cell degranulation
GO:0120271	negative regulation of nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts
GO:0072398	signal transduction involved in cytokinesis checkpoint
GO:0080148	negative regulation of response to water deprivation
GO:0141194	siRNA-mediated heterochromatin formation
GO:0021804	negative regulation of cell adhesion in ventricular zone
GO:0045955	negative regulation of calcium ion-dependent exocytosis
GO:0002844	negative regulation of tolerance induction to tumor cell
GO:0040013	negative regulation of locomotion
GO:1902731	negative regulation of chondrocyte proliferation
GO:1901621	negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning
GO:1904671	negative regulation of cell differentiation involved in stem cell population maintenance
GO:1903720	negative regulation of I-kappaB phosphorylation
GO:1900158	negative regulation of bone mineralization involved in bone maturation
GO:1900897	negative regulation of heptadecane biosynthetic process
GO:0033313	meiotic cell cycle checkpoint signaling
GO:2000009	negative regulation of protein localization to cell surface
GO:1905638	negative regulation of mitochondrial mRNA catabolic process
GO:1903336	negative regulation of vacuolar transport
GO:1901188	negative regulation of ephrin receptor signaling pathway
GO:0045781	negative regulation of cell budding
GO:0014741	negative regulation of muscle hypertrophy
GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway
GO:2001251	negative regulation of chromosome organization
GO:0051253	negative regulation of RNA metabolic process
GO:2000545	negative regulation of endothelial cell chemotaxis to fibroblast growth factor
GO:0120033	negative regulation of plasma membrane bounded cell projection assembly
GO:0016441	post-transcriptional gene silencing
GO:1903723	negative regulation of centriole elongation
GO:1901984	negative regulation of protein acetylation
GO:1903407	negative regulation of P-type sodium:potassium-exchanging transporter activity
GO:1900543	negative regulation of purine nucleotide metabolic process
GO:2000584	negative regulation of platelet-derived growth factor receptor-alpha signaling pathway
GO:0010956	negative regulation of calcidiol 1-monooxygenase activity
GO:2000186	negative regulation of phosphate transmembrane transport
GO:0060262	negative regulation of N-terminal protein palmitoylation
GO:0002826	negative regulation of T-helper 1 type immune response
GO:1905280	negative regulation of retrograde transport, endosome to Golgi
GO:0060701	negative regulation of ribonuclease activity
GO:0035581	sequestering of extracellular ligand from receptor
GO:0110160	negative regulation of mitotic spindle formation (spindle phase one)
